17;000 17;000 17;000 17;000 17;000 17;000 17;000 15;002 14;002 14;002 14;002 13;002 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;001 17;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;001 17;001 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 19;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;001 17;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 01;000 03;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 19;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 19;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 08;000 04;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;016 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 08;000 04;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 08;000 04;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 21;001 20;001 21;001 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 08;000 04;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 20;001 22;064 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 08;000 04;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 08;000 04;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 07;000 05;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 09;002 10;002 10;002 10;002 10;002 10;002 11;002 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 15;002 14;002 14;002 14;002 14;002 14;002 13;002 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 01;000 03;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;001 17;001 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 08;000 04;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 19;001 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 08;000 04;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;001 17;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;001 17;001 17;000 17;000 17;000 08;000 04;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 19;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;001 17;001 17;000 17;000 19;001 17;000 17;000 17;000 08;000 04;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 19;001 17;000 17;000 17;000 17;000 17;000 17;000 08;000 04;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 08;000 04;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 07;000 05;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;001 17;001 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 19;001 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;032 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;001 17;001 17;000 17;000 17;000 17;000 17;000 01;000 02;000 02;000 02;000 02;000 02;000 02;000 02;000 03;000 20;001 21;001 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 19;001 17;000 17;000 17;000 17;000 17;000 07;000 06;000 06;000 06;000 06;000 06;000 06;000 06;000 05;000 21;001 22;128 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 21;001 17;000 17;000 17;000 17;000 17;001 17;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 20;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 19;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 09;002 10;002 10;002 10;002 11;002 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 18;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;001 17;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 16;002 17;000 17;000 17;000 12;002 17;000 17;000 17;000 17;000 17;000 17;000 17;000
17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 19;001 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 17;000 16;002 17;000 17;008 17;000 12;002 17;000 17;000 17;000 17;000 17;000 17;000 17;000
